tenure,Contract,MonthlyCharges,TotalCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,OnlineSecurity_No,services_count,tenure_group,avg_charge_per_month
54,1.0,114.65,6049.5,True,False,False,6,4,112.02777777777776
18,0.0,64.8,1166.7,False,True,False,2,2,64.81666666666666
36,0.0,80.4,2937.65,True,True,True,1,3,81.60138888888889
60,0.0,105.9,6396.45,True,True,True,4,4,106.6075
1,0.0,69.55,69.55,True,False,True,0,0,69.55
52,2.0,25.05,1270.25,False,False,False,0,4,24.427884615384617
8,0.0,94.75,759.55,True,True,True,3,1,94.94375
72,2.0,105.5,7611.55,True,False,False,5,4,105.71597222222222
64,1.0,24.7,1642.75,False,False,False,0,4,25.66796875
22,0.0,69.75,1545.4,False,False,False,4,2,70.24545454545455
60,0.0,60.2,3582.4,False,False,True,5,4,59.70666666666667
28,0.0,81.05,2227.1,True,True,True,1,3,79.53928571428571
61,2.0,24.4,1417.9,False,False,False,0,4,23.24426229508197
24,0.0,104.15,2494.65,True,True,True,4,2,103.94375
28,1.0,92.9,2768.35,True,False,True,4,3,98.86964285714284
30,2.0,80.8,2369.3,False,False,True,5,3,78.97666666666667
2,0.0,20.0,38.0,False,False,False,0,0,19.0
1,0.0,75.1,75.1,True,True,True,0,0,75.1
6,0.0,19.65,100.9,False,False,False,0,0,16.816666666666666
24,0.0,69.45,1614.05,False,False,True,3,2,67.25208333333333
4,0.0,101.15,385.9,True,True,True,3,0,96.475
7,0.0,99.8,673.25,True,True,True,3,1,96.17857142857144
72,2.0,116.05,8404.9,True,False,False,6,4,116.73472222222222
70,2.0,40.05,2799.75,False,False,True,2,4,39.996428571428574
64,2.0,102.1,6538.45,True,True,True,4,4,102.16328125
72,1.0,89.7,6588.95,True,True,True,2,4,91.51319444444444
44,2.0,19.9,868.1,False,False,False,0,3,19.729545454545452
13,0.0,55.95,734.35,False,True,True,1,2,56.48846153846154
17,1.0,20.65,330.6,False,False,False,0,2,19.447058823529414
1,0.0,55.0,55.0,False,True,True,1,0,55.0
9,0.0,70.05,564.4,False,False,True,3,1,62.71111111111111
24,0.0,53.6,1315.35,False,False,False,2,2,54.80625
1,0.0,74.7,74.7,True,True,True,1,0,74.7
24,0.0,80.25,1861.5,True,True,True,1,2,77.5625
35,0.0,76.05,2747.2,False,True,True,4,3,78.49142857142857
7,0.0,75.7,554.05,False,True,False,5,1,79.14999999999999
5,0.0,96.1,453.4,True,True,True,3,0,90.68
15,0.0,69.0,994.8,True,False,True,0,2,66.32
11,2.0,19.65,225.75,False,False,False,0,1,20.522727272727277
48,0.0,45.3,2145.0,False,False,False,3,3,44.6875
20,0.0,81.45,1671.6,True,True,True,1,2,83.58
72,1.0,108.5,8003.8,True,False,True,5,4,111.16388888888888
8,0.0,83.55,680.05,True,True,True,2,1,85.00625
72,2.0,84.5,6130.85,True,False,True,1,4,85.15069444444445
15,0.0,100.15,1415.0,True,True,True,3,2,94.33333333333331
72,2.0,88.6,6201.95,False,False,True,5,4,86.13819444444444
0,2.0,52.55,0.0,False,False,False,4,0,0.0
1,0.0,74.35,74.35,True,True,True,0,0,74.35
63,2.0,104.8,6597.25,True,False,True,4,4,104.71825396825396
2,0.0,59.0,114.15,False,True,True,2,0,57.075
2,0.0,74.4,139.4,True,True,False,1,0,69.7
61,1.0,64.05,3902.6,False,False,True,2,4,63.97704918032787
1,0.0,20.4,20.4,False,False,False,0,0,20.4
22,1.0,43.75,903.6,False,False,True,3,2,41.07272727272727
28,0.0,60.9,1785.65,False,False,False,3,3,63.77321428571429
70,2.0,19.8,1397.65,False,False,False,0,4,19.966428571428573
5,0.0,28.45,131.05,False,True,True,1,0,26.21
12,0.0,99.7,1238.45,True,False,False,4,1,103.20416666666668
34,1.0,116.25,3899.05,True,False,False,6,3,114.6779411764706
71,2.0,80.7,5676.0,True,False,False,1,4,79.94366197183099
70,1.0,65.2,4543.15,False,False,False,2,4,64.90214285714285
52,0.0,84.05,4326.8,True,False,False,3,4,83.20769230769231
69,2.0,79.45,5502.55,False,False,False,5,4,79.74710144927536
20,0.0,94.1,1782.4,True,True,True,3,2,89.12
11,0.0,78.0,851.8,True,False,True,1,1,77.43636363636364
2,0.0,94.2,167.5,True,True,True,3,0,83.75
6,0.0,80.5,502.85,True,True,True,1,0,83.80833333333334
1,0.0,19.85,19.85,False,False,False,0,0,19.85
20,1.0,94.3,1818.3,True,False,False,4,2,90.915
61,0.0,106.45,6300.15,True,True,False,4,4,103.2811475409836
5,0.0,74.35,334.8,True,True,True,0,0,66.96000000000001
56,0.0,105.45,5916.95,True,False,True,4,4,105.65982142857142
30,0.0,95.0,2852.4,True,False,False,4,3,95.08
40,0.0,104.8,4131.95,True,False,True,4,3,103.29875
28,1.0,54.3,1546.3,False,False,False,2,3,55.225
5,0.0,70.05,302.6,True,True,True,0,0,60.52
27,0.0,75.2,1929.35,True,False,False,1,3,71.4574074074074
12,0.0,20.05,265.45,False,False,False,0,1,22.120833333333334
67,1.0,105.4,6989.45,True,True,True,4,4,104.32014925373134
29,0.0,51.6,1442.0,False,True,True,0,3,49.72413793103448
55,0.0,85.5,4713.4,True,False,True,1,4,85.69818181818181
23,0.0,75.6,1758.6,True,False,True,0,2,76.4608695652174
34,0.0,100.05,3480.0,True,True,True,3,3,102.3529411764706
52,1.0,91.25,4738.3,True,True,False,3,4,91.12115384615385
72,2.0,115.75,8399.15,True,False,False,6,4,116.6548611111111
58,1.0,94.7,5430.35,True,False,True,3,4,93.62672413793103
35,2.0,19.6,686.95,False,False,False,0,3,19.627142857142857
56,2.0,99.9,5706.3,True,False,True,4,4,101.89821428571427
24,2.0,21.1,490.65,False,False,False,0,2,20.44375
70,2.0,20.05,1360.25,False,False,False,0,4,19.432142857142857
2,0.0,79.95,174.45,True,True,True,1,0,87.225
68,1.0,107.15,7379.8,True,False,True,4,4,108.5264705882353
1,0.0,85.0,85.0,True,True,True,1,0,85.0
12,0.0,89.55,1021.75,True,True,True,2,1,85.14583333333333
63,0.0,81.55,5029.05,True,False,True,1,4,79.82619047619048
33,1.0,58.45,1955.4,False,False,False,3,3,59.25454545454546
69,1.0,95.65,6744.2,True,False,True,3,4,97.74202898550725
60,2.0,80.6,4946.7,False,False,True,5,4,82.445
72,2.0,113.1,8248.5,True,False,False,6,4,114.5625
11,0.0,58.95,601.6,False,False,True,1,1,54.690909090909095
1,0.0,19.55,19.55,False,False,False,0,0,19.55
10,0.0,86.05,834.1,True,False,True,1,1,83.41
13,0.0,45.55,597.0,False,False,False,3,2,45.92307692307692
34,1.0,78.95,2647.2,True,False,True,1,3,77.85882352941177
39,0.0,86.3,3266.0,True,False,True,2,3,83.74358974358974
65,1.0,105.05,6744.25,True,False,True,4,4,103.75769230769232
50,1.0,101.9,5265.5,True,False,False,4,4,105.31
15,0.0,19.75,311.6,False,False,False,0,2,20.773333333333333
72,2.0,110.3,7966.9,True,False,False,5,4,110.65138888888887
72,2.0,115.6,8220.4,True,False,False,6,4,114.17222222222222
55,2.0,19.35,1153.25,False,False,False,0,4,20.96818181818182
23,2.0,25.6,514.75,False,False,False,0,2,22.380434782608692
32,0.0,80.35,2596.15,True,False,True,1,3,81.1296875
56,1.0,68.75,3808.0,False,False,False,3,4,68.0
1,0.0,19.9,19.9,False,False,False,0,0,19.9
38,1.0,70.6,2708.2,False,False,False,4,3,71.26842105263158
11,0.0,70.2,760.05,True,True,True,0,1,69.09545454545454
1,0.0,49.3,49.3,False,True,True,1,0,49.3
56,1.0,107.25,6033.3,True,True,True,4,4,107.7375
3,0.0,23.6,89.05,False,False,False,0,0,29.683333333333334
7,0.0,69.7,516.15,False,False,False,3,1,73.73571428571428
59,2.0,99.5,5861.75,True,False,True,3,4,99.35169491525424
7,0.0,64.3,445.95,False,False,True,3,1,63.707142857142856
71,2.0,70.85,4973.4,False,False,False,4,4,70.04788732394366
15,1.0,101.9,1667.25,True,True,False,4,2,111.15
71,2.0,73.5,5357.75,False,False,False,4,4,75.46126760563381
35,0.0,100.25,3527.6,True,True,True,3,3,100.78857142857144
11,1.0,40.4,422.6,False,False,True,3,1,38.41818181818182
60,2.0,19.25,1103.25,False,False,False,0,4,18.3875
47,2.0,59.6,2754.0,False,False,True,2,3,58.59574468085106
11,1.0,64.9,697.25,False,False,True,3,1,63.38636363636363
56,1.0,100.3,5614.45,True,False,True,3,4,100.25803571428573
28,0.0,110.85,3204.4,True,True,True,5,3,114.44285714285716
61,2.0,81.05,4747.65,False,False,False,5,4,77.83032786885245
31,1.0,98.05,3082.1,True,False,False,3,3,99.42258064516128
9,0.0,70.5,597.9,True,True,True,0,1,66.43333333333334
35,0.0,94.55,3365.4,True,True,False,3,3,96.15428571428572
2,0.0,19.65,38.8,False,False,False,0,0,19.4
12,0.0,19.0,233.55,False,False,False,0,1,19.4625
1,0.0,75.3,75.3,True,False,False,1,0,75.3
4,0.0,89.2,346.2,True,True,True,2,0,86.55
1,0.0,19.0,19.0,False,False,False,0,0,19.0
3,0.0,20.0,61.7,False,False,False,0,0,20.566666666666663
1,0.0,85.7,85.7,True,True,True,1,0,85.7
52,2.0,63.25,3342.45,False,False,False,3,4,64.27788461538461
5,1.0,20.1,85.1,False,False,False,0,0,17.02
72,2.0,99.15,7422.1,True,True,False,4,4,103.08472222222224
71,2.0,90.4,6668.05,False,True,False,6,4,93.9161971830986
72,2.0,111.9,8071.05,True,False,False,5,4,112.09791666666666
46,1.0,24.9,1174.8,False,True,False,0,3,25.539130434782606
63,2.0,83.5,5435.0,False,False,False,5,4,86.26984126984127
30,0.0,84.3,2438.6,True,False,False,3,3,81.28666666666666
1,0.0,45.6,45.6,False,False,True,0,0,45.6
12,0.0,61.65,713.75,False,False,False,3,1,59.47916666666666
16,2.0,54.85,916.15,False,False,False,5,2,57.259375
4,0.0,65.55,237.2,False,False,True,2,0,59.3
51,1.0,90.35,4614.55,True,False,True,2,4,90.4813725490196
65,2.0,20.4,1414.45,False,False,False,0,4,21.76076923076923
16,0.0,74.55,1170.5,True,False,True,1,2,73.15625
2,1.0,19.95,47.7,False,False,False,0,0,23.85
66,1.0,74.25,4859.25,True,False,True,0,4,73.625
46,2.0,108.65,4903.2,True,True,True,5,3,106.59130434782608
32,1.0,109.55,3608.0,True,False,False,5,3,112.75
72,2.0,86.65,6094.25,False,False,False,5,4,84.64236111111111
38,2.0,81.0,3084.9,False,False,False,5,3,81.18157894736842
51,1.0,47.85,2356.75,False,False,True,1,4,46.21078431372549
72,2.0,114.55,8306.05,True,False,False,6,4,115.36180555555556
65,0.0,105.25,6786.4,True,False,False,4,4,104.40615384615384
9,0.0,29.95,248.95,False,True,True,1,1,27.66111111111111
9,0.0,65.0,663.05,False,False,False,4,1,73.67222222222222
66,2.0,20.55,1357.1,False,False,False,0,4,20.56212121212121
44,1.0,109.8,4860.35,True,False,False,5,3,110.4625
50,2.0,69.5,3418.2,False,False,True,3,4,68.36399999999999
15,0.0,48.85,631.4,False,False,True,0,2,42.09333333333333
8,0.0,25.25,186.3,False,False,True,0,1,23.2875
66,1.0,102.85,6976.75,True,False,True,4,4,105.70833333333331
57,0.0,87.55,4884.85,True,False,False,3,4,85.69912280701755
7,0.0,78.55,522.95,True,False,True,1,1,74.70714285714287
10,0.0,34.55,362.6,False,False,True,1,1,36.260000000000005
62,1.0,92.05,5755.8,True,True,False,3,4,92.83548387096776
40,1.0,85.05,3355.65,True,True,True,2,3,83.89125
20,2.0,19.7,406.95,False,False,False,0,2,20.3475
7,0.0,20.0,137.6,False,False,False,0,1,19.65714285714285
25,0.0,95.15,2395.7,True,True,True,3,3,95.828
23,0.0,84.25,1968.1,True,True,True,2,2,85.5695652173913
66,1.0,104.6,6819.45,True,False,True,4,4,103.325
72,2.0,111.65,7943.45,True,True,True,5,4,110.32569444444444
49,0.0,90.05,4547.25,True,False,True,2,4,92.80102040816328
43,0.0,110.75,4687.9,True,False,True,5,3,109.02093023255811
46,0.0,55.0,2473.95,False,False,False,1,3,53.78152173913043
72,2.0,89.85,6562.9,False,False,False,6,4,91.15138888888887
10,1.0,20.35,176.3,False,False,False,0,1,17.630000000000003
40,1.0,54.55,2236.2,False,False,False,4,3,55.905
65,0.0,105.5,6985.65,True,True,True,4,4,107.47153846153846
31,2.0,99.45,3109.9,True,False,True,4,3,100.31935483870969
68,2.0,70.9,4911.35,False,False,False,4,4,72.22573529411765
56,1.0,104.55,5794.65,True,False,False,4,4,103.47589285714284
10,0.0,85.25,855.3,True,True,True,1,1,85.53
68,2.0,25.4,1620.2,False,False,False,0,4,23.826470588235296
43,0.0,56.15,2499.3,False,True,True,1,3,58.12325581395349
1,0.0,89.55,89.55,True,True,True,2,0,89.55
49,1.0,89.85,4287.2,True,False,True,3,4,87.4938775510204
15,0.0,25.25,394.85,False,True,False,0,2,26.32333333333333
20,0.0,94.55,1899.65,True,True,True,2,2,94.9825
1,0.0,45.7,45.7,False,False,True,0,0,45.7
50,1.0,69.65,3442.15,False,True,True,3,4,68.843
2,0.0,89.5,161.5,True,True,True,2,0,80.75
24,0.0,70.0,1732.6,True,False,True,0,2,72.19166666666666
3,0.0,69.55,222.3,True,False,True,0,0,74.10000000000001
1,0.0,74.6,74.6,True,False,True,1,0,74.6
35,2.0,20.1,655.3,False,False,False,0,3,18.72285714285714
17,0.0,24.8,475.25,False,False,False,0,2,27.955882352941178
8,0.0,19.65,164.3,False,True,False,0,1,20.5375
10,0.0,95.1,865.1,True,False,True,3,1,86.51
68,2.0,88.85,6132.7,False,False,False,6,4,90.18676470588235
45,1.0,78.8,3597.5,False,False,False,5,3,79.94444444444444
2,1.0,19.85,35.9,False,False,False,0,0,17.95
37,0.0,20.35,697.65,False,False,False,0,3,18.855405405405406
4,0.0,24.25,96.05,False,False,True,0,0,24.0125
10,0.0,45.25,428.7,False,False,True,0,1,42.87
1,0.0,20.05,20.05,False,False,False,0,0,20.05
65,2.0,69.55,4459.15,False,False,False,3,4,68.60230769230769
57,2.0,19.5,1167.6,False,False,False,0,4,20.48421052631579
3,0.0,74.75,238.1,True,False,True,1,0,79.36666666666666
2,0.0,69.65,145.15,True,True,True,0,0,72.575
49,0.0,30.2,1453.1,False,False,True,1,4,29.655102040816324
4,0.0,45.65,191.05,False,False,True,0,0,47.7625
70,2.0,57.8,4039.3,False,False,True,5,4,57.70428571428572
53,1.0,19.85,1039.45,False,False,False,0,4,19.6122641509434
53,2.0,25.55,1336.1,False,False,False,0,4,25.20943396226415
1,0.0,75.05,75.05,True,False,True,0,0,75.05
22,0.0,24.85,493.4,False,False,False,0,2,22.42727272727273
52,0.0,49.15,2550.9,False,True,True,3,4,49.05576923076923
65,2.0,110.35,7246.15,True,True,False,5,4,111.47923076923075
48,1.0,24.55,1203.95,False,False,False,0,3,25.082291666666663
2,0.0,34.7,62.25,False,True,True,1,0,31.125
3,0.0,107.95,313.6,True,False,True,4,0,104.53333333333336
45,0.0,81.4,3775.85,True,False,True,1,3,83.90777777777778
1,0.0,80.0,80.0,True,True,True,1,0,80.0
61,2.0,73.8,4616.05,False,False,True,4,4,75.67295081967214
3,0.0,64.4,195.65,False,False,False,3,0,65.21666666666667
40,1.0,103.75,4188.4,True,False,True,4,3,104.71
1,0.0,71.1,71.1,True,False,True,0,0,71.1
1,0.0,49.9,49.9,False,True,True,1,0,49.9
51,1.0,24.6,1266.4,False,False,False,0,4,24.83137254901961
2,0.0,49.25,91.1,False,True,False,1,0,45.55
52,1.0,30.1,1623.4,False,False,True,1,4,31.21923076923077
51,0.0,83.4,4149.45,True,False,True,1,4,81.36176470588235
1,0.0,20.45,20.45,False,False,False,0,0,20.45
31,1.0,75.25,2344.5,False,False,False,4,3,75.62903225806451
47,1.0,20.55,1013.05,False,False,False,0,3,21.554255319148936
3,0.0,75.1,270.7,True,False,True,0,0,90.23333333333332
22,1.0,20.05,417.0,False,False,False,0,2,18.954545454545453
1,0.0,20.65,20.65,False,False,False,0,0,20.65
72,2.0,85.15,6316.2,False,False,True,5,4,87.725
3,0.0,50.15,168.15,False,True,True,1,0,56.05
47,1.0,84.95,4018.05,True,False,True,2,3,85.4904255319149
72,2.0,66.5,4811.6,False,False,False,3,4,66.82777777777778
66,2.0,63.3,4189.7,False,False,True,2,4,63.48030303030303
35,0.0,83.15,2848.45,True,True,True,1,3,81.38428571428571
29,0.0,84.9,2516.2,True,True,True,1,3,86.7655172413793
2,0.0,20.55,33.6,False,False,False,0,0,16.8
4,0.0,49.25,208.45,False,False,True,1,0,52.1125
25,0.0,79.85,2015.35,True,False,False,2,3,80.61399999999999
65,2.0,59.6,3739.8,False,False,False,3,4,57.535384615384615
27,1.0,104.65,2964.0,True,False,True,4,3,109.77777777777776
29,0.0,75.3,2263.4,True,False,True,1,3,78.04827586206896
29,0.0,80.1,2211.8,False,False,True,4,3,76.26896551724138
1,0.0,19.55,19.55,False,False,False,0,0,19.55
20,0.0,81.0,1683.7,True,False,True,2,2,84.185
58,2.0,24.7,1519.0,False,False,False,0,4,26.189655172413797
14,0.0,86.0,1164.05,True,False,False,2,2,83.14642857142857
72,2.0,25.4,1710.9,False,False,False,0,4,23.762500000000003
46,0.0,89.15,4245.55,True,False,False,2,3,92.29456521739132
71,2.0,58.25,4145.9,False,False,True,5,4,58.39295774647887
32,0.0,85.65,2664.3,True,False,True,1,3,83.259375
26,0.0,50.35,1277.5,False,False,True,3,3,49.13461538461539
68,0.0,80.35,5589.3,True,False,True,1,4,82.19558823529412
2,1.0,20.2,34.75,False,False,False,0,0,17.375
61,2.0,20.55,1305.95,False,False,False,0,4,21.409016393442624
4,0.0,85.95,381.3,True,True,True,1,0,95.325
3,0.0,45.35,141.5,False,True,True,0,0,47.16666666666666
33,0.0,94.5,3105.55,True,True,True,2,3,94.10757575757576
9,0.0,21.25,204.55,False,False,False,0,1,22.727777777777774
22,2.0,26.25,605.9,False,False,False,0,2,27.54090909090909
5,0.0,80.85,356.1,True,True,True,1,0,71.22
30,0.0,91.7,2758.15,True,False,False,3,3,91.93833333333332
65,2.0,74.2,4805.65,False,False,True,4,4,73.93307692307691
45,0.0,87.25,3941.7,True,True,True,2,3,87.59333333333333
5,0.0,20.35,92.75,False,False,False,0,0,18.55
25,0.0,75.5,1901.05,True,True,True,1,3,76.042
72,2.0,79.05,5730.7,True,False,False,1,4,79.59305555555555
27,0.0,90.15,2423.4,True,False,True,2,3,89.75555555555556
32,0.0,50.6,1653.45,False,False,True,3,3,51.6703125
30,1.0,110.45,3327.05,True,False,True,5,3,110.90166666666669
70,2.0,101.0,7085.5,True,False,False,5,4,101.22142857142858
42,0.0,79.35,3344.1,True,False,True,1,3,79.62142857142857
72,2.0,89.85,6697.35,False,False,False,6,4,93.01875
47,2.0,65.0,2879.9,False,False,False,3,3,61.27446808510639
2,0.0,80.45,137.1,True,True,False,2,0,68.55
10,0.0,98.55,1008.55,True,True,False,3,1,100.855
61,2.0,24.1,1551.6,False,False,False,0,4,25.43606557377049
5,0.0,44.05,202.15,False,False,True,0,0,40.43
72,2.0,110.8,7882.25,True,False,True,5,4,109.47569444444444
72,2.0,114.95,8196.4,True,False,False,6,4,113.83888888888887
3,0.0,75.05,202.9,True,False,True,1,0,67.63333333333334
48,2.0,19.25,855.1,False,False,False,0,3,17.814583333333335
63,1.0,90.05,5817.0,True,False,True,3,4,92.33333333333331
27,0.0,56.7,1652.95,False,False,False,2,3,61.220370370370375
70,2.0,80.15,5600.15,False,False,False,5,4,80.00214285714286
7,0.0,71.35,515.75,False,False,False,4,1,73.67857142857143
0,2.0,20.25,0.0,False,False,False,0,0,0.0
2,0.0,90.35,190.5,True,True,False,3,0,95.25
20,0.0,98.55,1842.8,True,True,True,3,2,92.14
66,2.0,19.7,1253.8,False,False,False,0,4,18.996969696969696
3,0.0,19.85,57.2,False,False,False,0,0,19.066666666666663
15,0.0,85.9,1269.55,True,False,True,2,2,84.63666666666667
72,2.0,90.35,6563.4,True,False,False,3,4,91.15833333333332
1,0.0,20.8,20.8,False,False,False,0,0,20.8
22,0.0,89.25,1907.85,True,True,True,2,2,86.72045454545454
3,0.0,70.3,208.85,True,True,True,0,0,69.61666666666666
72,2.0,66.85,4758.8,False,False,False,3,4,66.09444444444445
65,2.0,19.9,1292.6,False,False,False,0,4,19.88615384615385
11,0.0,35.8,363.15,False,False,True,1,1,33.01363636363636
22,0.0,78.85,1600.25,True,False,True,1,2,72.73863636363636
14,1.0,20.4,275.7,False,False,False,0,2,19.692857142857143
41,0.0,74.25,3089.1,True,True,True,1,3,75.34390243902439
17,1.0,64.8,1175.6,False,False,False,3,2,69.15294117647058
11,0.0,20.45,237.3,False,False,False,0,1,21.572727272727278
15,0.0,93.35,1444.65,True,True,True,2,2,96.31
1,0.0,19.9,19.9,False,False,False,0,0,19.9
5,0.0,88.9,454.15,True,False,False,3,0,90.83
33,1.0,95.8,3036.75,True,True,True,3,3,92.02272727272728
72,2.0,110.65,8065.65,True,False,False,5,4,112.02291666666666
3,0.0,40.3,92.5,False,False,True,2,0,30.83333333333333
2,0.0,82.0,184.65,True,True,True,1,0,92.325
59,1.0,107.0,6152.3,True,False,False,5,4,104.27627118644068
2,0.0,45.35,89.5,False,True,True,0,0,44.75
71,2.0,73.35,5154.5,False,False,True,4,4,72.59859154929578
5,0.0,44.8,220.45,False,False,True,0,0,44.09
27,0.0,54.75,1510.3,False,False,False,2,3,55.93703703703704
1,0.0,52.2,52.2,False,True,True,1,0,52.2
63,1.0,40.6,2588.95,False,False,False,3,4,41.09444444444444
46,1.0,110.0,4874.8,True,True,False,5,3,105.97391304347826
72,2.0,55.3,3983.6,False,False,False,1,4,55.327777777777776
34,0.0,60.85,2003.6,False,False,False,2,3,58.92941176470588
24,1.0,78.4,1832.4,False,True,False,4,2,76.35000000000001
72,2.0,69.65,4908.25,False,False,False,4,4,68.17013888888889
60,2.0,59.85,3590.2,False,False,False,5,4,59.836666666666666
68,1.0,76.9,5023.0,False,False,False,4,4,73.86764705882354
8,2.0,19.85,146.6,False,False,False,0,1,18.325
34,2.0,67.65,2339.3,False,False,False,4,3,68.8029411764706
6,0.0,45.0,298.7,False,False,True,2,0,49.78333333333333
2,0.0,64.2,143.65,False,False,True,3,0,71.825
31,1.0,81.7,2548.65,True,False,True,1,3,82.21451612903226
20,0.0,25.55,507.4,False,False,False,0,2,25.37
1,0.0,20.0,20.0,False,True,False,0,0,20.0
62,1.0,96.75,6125.4,True,True,True,3,4,98.7967741935484
70,2.0,75.65,5411.4,True,False,True,0,4,77.30571428571427
10,0.0,98.5,1058.25,True,True,True,3,1,105.825
39,2.0,23.8,903.8,False,False,False,0,3,23.174358974358974
46,2.0,64.2,3009.5,False,False,True,3,3,65.42391304347827
6,0.0,85.35,489.45,True,True,True,2,0,81.575
72,2.0,76.8,5468.45,False,False,True,3,4,75.95069444444444
18,0.0,55.2,1058.1,False,False,True,2,2,58.78333333333333
71,2.0,108.55,7616.0,True,False,False,5,4,107.26760563380282
40,0.0,101.3,4113.1,True,True,True,3,3,102.8275
1,0.0,69.55,69.55,True,True,True,0,0,69.55
58,1.0,103.25,6017.65,True,False,True,4,4,103.75258620689657
70,2.0,104.0,7250.15,True,False,False,4,4,103.57357142857144
42,2.0,25.25,1108.2,False,True,False,0,3,26.38571428571429
34,1.0,30.4,938.65,False,False,False,1,3,27.60735294117647
5,0.0,20.05,94.15,False,False,False,0,0,18.83
25,0.0,84.6,2088.05,True,False,True,1,3,83.522
2,0.0,86.2,178.7,True,False,True,2,0,89.35
55,1.0,103.7,5656.75,True,False,True,5,4,102.85
21,0.0,111.2,2317.1,True,True,True,5,2,110.33809523809524
70,2.0,88.0,5986.45,True,False,False,3,4,85.52071428571428
61,0.0,106.35,6751.35,True,True,True,4,4,110.67786885245904
43,2.0,79.15,3566.6,False,False,False,5,3,82.94418604651163
47,1.0,103.1,4889.3,True,True,True,4,3,104.02765957446807
5,0.0,63.95,318.1,False,False,True,3,0,63.620000000000005
62,2.0,25.8,1563.95,False,False,False,0,4,25.225
16,0.0,89.45,1430.25,True,False,True,3,2,89.390625
7,0.0,95.6,644.35,True,False,True,2,1,92.05
14,0.0,25.55,372.45,False,False,False,0,2,26.603571428571428
